no,name,gubun,do,sigungu,address,주요시설 일반야영장,주요시설 자동차야영장,주요시설 글램핑,주요시설 카라반,주요시설 개인 카라반,주요시설 덤프스테이션,사이트 크기1 가로,사이트 크기2 가로,사이트 크기3 가로,사이트 크기1 세로,사이트 크기2 세로,사이트 크기3 세로,사이트 크기1 수량,사이트 크기2 수량,사이트 크기3 수량,인허가일자,화로대,부대시설,주변이용가능시설,소화기 개수,방화수 개수,방화사 개수,화재감지기 개수,테마환경,캠핑장비대여,반려동물출입,longitude,latitude
3913,초롱별 야영장,민간,경상북도,경주시,경북 경주시 보불로 128-102 (하동),6,0,0,0,0,,0,0,0,0,0,0,6,0,0,2023.4.25,개별,"전기,무선인터넷,온수,놀이터","계곡 물놀이,산책로",6,0,0,0,"가을단풍명소,걷기길",,가능,129.320070731181,35.7989212240286
3914,몽상핀,민간,충청북도,제천시,충북 제천시 원뜰로 67-25 (하소동),0,11,0,0,0,,0,0,0,0,0,0,3,7,1,2023.4.25,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,놀이터,운동시설,마트_편의점","산책로,수상레저,어린이놀이시설",6,0,0,0,"여름물놀이,가을단풍명소,걷기길",,가능,128.191860371256,37.1367591060293
3915,햇살글램핑,민간,강원도,인제군,강원 인제군 남면 자작나무숲길 140-25,0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.25,개별,,,0,0,0,0,,,불가능,128.145546539842,38.0155992426372
3916,숲에서 만난 바다 글램핑,민간,경기도,포천시,경기 포천시 화현면 봉화로 246,0,0,15,5,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.26,개별,,,0,0,0,0,,,불가능,127.281885392599,37.8712977109633
3917,통영해뜰캠핑농원,민간,경상남도,통영시,경남 통영시 산양읍 산양중앙로 206,0,3,3,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.26,개별,"전기,무선인터넷,장작판매",산책로,0,0,0,0,"일출명소,봄꽃여행",,불가능,128.40640580245,34.8016742998345
3918,청포대솔밭야영장,민간,충청남도,태안군,충남 태안군 남면 청포대길 69-10,0,0,4,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.26,개별,,해수욕,0,0,0,0,"일몰명소,여름물놀이",,가능,126.301867559851,36.6405049540306
3919,템플 온더 비치,민간,강원도,양양군,강원 양양군 현남면 창리길 19-1,5,0,15,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.26,개별,"전기,온수,물놀이장",해수욕,15,1,1,15,여름물놀이,난방기구,가능(소형견),128.758101617408,37.9699650291272
3920,리썸글램핑,민간,충청남도,청양군,충남 청양군 목면 안심길 85-64,0,0,17,0,0,,0,0,0,0,0,0,0,0,0,2023.4.27,개별,"전기,무선인터넷,장작판매,온수,운동시설,마트_편의점","계곡 물놀이,산책로",17,0,0,17,여름물놀이,,가능,126.998987989286,36.4202872961951
3921,잇츠 캠핑,민간,충청북도,제천시,충북 제천시 덕산면 월악산로 340,0,18,0,0,0,,0,0,0,0,0,0,18,0,0,2023.4.28,개별,"전기,장작판매,온수,물놀이장,운동장,운동시설","계곡 물놀이,산책로",9,0,0,0,여름물놀이,,가능,128.130329110228,36.8981973548469
3922,해월카라반앤캠핑,민간,충청남도,공주시,충남 공주시 사곡면 해월길 60-60,16,4,0,20,0,,8,8,0,10,14,0,20,4,0,2023.4.28,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,산책로,마트_편의점","산책로,낚시,강/물놀이,수영장,농어촌체험시설,어린이놀이시설",24,0,0,20,"일몰명소,낚시,봄꽃여행,여름물놀이,가을단풍명소","화로대,식기",불가능,127.016413333806,36.5152624611574
3923,포쉬카라반,민간,경기도,가평군,경기 가평군 조종면 연인산로 670-272,1,0,0,8,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.28,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","계곡 물놀이,운동장,청소년체험시설",10,1,1,10,"액티비티,여름물놀이,가을단풍명소,겨울눈꽃명소","화로대,난방기구",불가능,127.401133011837,37.8547282337535
3924,위례성캠핑장,민간,충청남도,천안시,충남 천안시 동남구 북면 위례성로 733-1,0,21,0,0,0,0.0,0,0,0,0,0,0,21,0,0,2023.5.4,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동장,운동시설","계곡 물놀이,산책로,청소년체험시설",13,1,1,0,"낚시,액티비티,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길","릴선,화로대",가능,127.271228747709,36.8271770376966
3925,jj오토캠핑장,민간,충청남도,공주시,충남 공주시 유구읍 명곡1길 71,0,18,0,0,0,,0,0,0,0,0,0,0,0,0,2023.5.4,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점","산책로,청소년체험시설,농어촌체험시설",18,0,0,0,,,불가능,126.964922074157,36.6030649770676
3926,그랜드 바베큐,민간,충청북도,청주시,충북 청주시 청원구 오창읍 오산가좌로 650-27,20,0,0,0,0,,0,0,0,0,0,0,0,0,0,2023.4.27,개별,"전기,무선인터넷,온수,물놀이장,산책로,운동장,마트_편의점","산책로,운동장",20,10,4,20,,,가능,127.367161166183,36.7175748276192
3927,옴니돔글램핑,민간,경기도,양평군,경기도 양평군 서종면 문호리 1067-1,0,0,5,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.4.18,개별,"전기,무선인터넷",계곡 물놀이,0,0,0,0,봄꽃여행,,가능(소형견),127.358041675486,37.5833321990649
3928,봄날농원,민간,경기도,가평군,경기도 가평군 청평면 삼회리 82-8,16,0,0,0,16,0.0,0,0,0,0,0,0,0,0,0,2023.5.11,공동취사장,"전기,장작판매,온수,물놀이장,산책로,운동장,마트_편의점","계곡 물놀이,산책로,운동장,낚시,강/물놀이,청소년체험시설,농어촌체험시설",12,1,0,0,"수상레저,낚시,봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소,걷기길",릴선,불가능,127.400553802968,37.7118553306686
3929,천안 산들바람 글램핑장,민간,충청남도,천안시,충남 천안시 동남구 목천읍 삼방로 910,1,0,11,24,0,,0,0,0,0,0,0,0,0,0,2023.5.16,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점","산책로,수상레저,낚시,농어촌체험시설",60,2,0,44,,,불가능,127.238994888178,36.8350749137821
3930,별밤캠프,민간,경상북도,영천시,경북 영천시 화북면 천문로 2149-127,0,28,0,0,0,,0,0,0,0,0,0,15,11,2,2023.5.17,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설,마트_편의점",산책로,14,2,1,1,,,가능,128.905507839116,36.1113909054167
3931,풍경소리캠핑장,민간,전라북도,정읍시,전북특별자치도 정읍시 산내면 산호수길 208-30,13,7,0,0,0,,0,0,0,0,0,0,7,6,5,2023.5.11,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",산책로,14,0,0,0,걷기길,,불가능,127.088024590194,35.53320946654
3932,드루왈 캠핑장,민간,강원도,홍천군,강원 홍천군 내촌면 광석로 153-9,8,0,0,0,0,,0,0,0,0,0,0,0,0,0,2023.6.1,공동취사장,"전기,무선인터넷,장작판매,온수,마트_편의점","계곡 물놀이,산책로,운동장",8,1,2,1,,,가능,128.095302502341,37.8275797634937
3933,매향리 캠핑장,민간,경기도,화성시,경기 화성시 우정읍 고온리안길102번길 31,20,0,0,0,0,0.0,0,0,0,0,0,0,7,8,5,2023.5.1,개별,"전기,장작판매,온수,운동시설",청소년체험시설,0,0,0,0,일몰명소,,가능(소형견),126.746249942663,37.0380077359498
3934,리라 캠프,민간,강원도,양양군,강원 양양군 서면 남대천로 855,0,0,0,10,0,,0,0,0,0,0,0,0,0,0,2023.5.1,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,운동시설",,0,0,0,0,가을단풍명소,,불가능,128.613540847457,38.0199899655297
3935,산마을 풍경,민간,강원도,평창군,강원 평창군 봉평면 흥정계곡4길 233-9,0,19,0,0,0,0.0,0,0,0,0,0,0,16,3,0,2023.5.1,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능(소형견),128.308387793055,37.6604950529474
3936,리버사이드 영월,민간,강원도,영월군,강원 영월군 무릉도원면 아래골길 20-9,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.1,개별,,,0,0,0,0,,,불가능,128.276099419771,37.2924359620754
3937,휴 캠핑장(승건 관광농원),민간,경기도,용인시,경기 용인시 처인구 원삼면 보개원삼로 1361-2,0,35,0,0,0,0.0,0,0,0,0,0,0,35,0,0,2023.5.1,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설",산책로,0,0,0,0,"봄꽃여행,가을단풍명소",,불가능,127.305767047758,37.118183585693
3938,다시캠핑장위드펫,민간,경상북도,고령군,경북 고령군 덕곡면 덕운로 1043-36,0,7,0,0,0,,0,0,0,0,0,0,1,1,5,2023.5.3,개별,"전기,무선인터넷,온수,놀이터","계곡 물놀이,산책로",4,0,0,0,,,가능(소형견),128.196196931464,35.8000861346911
3939,서운산캠핑장,민간,경기도,안성시,경기 안성시 서운면 월구리길 3-80,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.3,개별,,,0,0,0,0,,,불가능,127.272129469595,36.9201832373121
3940,더뷰 관광농원,민간,경기도,화성시,경기도 화성시 향남읍 구문천리 971 ,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.8,개별,,,0,0,0,0,,,불가능,126.896668876971,37.0722295073251
3941,비발디캠핑파크 미루나무점,민간,강원도,홍천군,강원 홍천군 홍천읍 미루나무길 208,14,0,3,4,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.8,개별,"전기,무선인터넷,장작판매,온수","계곡 물놀이,산책로",10,1,1,4,,,가능(소형견),127.865086418349,37.655246954554
3942,노블글램핑,민간,경기도,포천시,경기 포천시 군내면 청군로 2800,0,0,19,10,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.11,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"봄꽃여행,가을단풍명소",,가능,127.251205921829,37.86532820457
3943,에스이(SE)클럽관광농원야영장,민간,충청남도,태안군,충청남도 태안군 이원면 내리 503-31 ,0,118,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.11,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점","수상레저,해수욕",0,0,0,0,"일몰명소,봄꽃여행,여름물놀이,걷기길",,불가능,126.294134684992,36.933259298834
3944,선셋코스트,민간,제주특별자치도,서귀포시,제주특별자치도 서귀포시 대정읍 노을해안로 232,0,0,0,13,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.12,개별,"전기,무선인터넷,운동시설",산책로,0,0,0,0,"일몰명소,봄꽃여행",,불가능,126.204892001395,33.2460784884987
3945,(주)캠핑야미,민간,경기도,용인시,경기 용인시 처인구 남사읍 전궁로95번길 89,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.12,개별,,,0,0,0,0,,,불가능,127.143278675759,37.1080458872775
3946,포천 리버빌캠핑&카페,민간,경기도,포천시,경기 포천시 이동면 성장로 1024-116,0,40,5,5,0,,0,0,0,0,0,0,0,0,0,2023.5.15,개별,"전기,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,낚시,강/물놀이",5,1,1,3,"여름물놀이,겨울눈꽃명소",,불가능,127.354093916927,38.0076913044545
3947,동강 산수 캠핑장,민간,강원도,영월군,강원 영월군 영월읍 둥글바위길 10,5,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.15,개별,,,0,0,0,0,,,불가능,128.506052035828,37.2009918566086
3948,우니메이카 정선,민간,강원도,정선군,강원 정선군 남면 광락로 74-27,0,11,0,0,0,0.0,0,0,0,0,0,0,11,0,0,2023.5.16,개별,"전기,무선인터넷,장작판매,운동시설",계곡 물놀이,0,0,0,0,여름물놀이,,불가능,128.707942700004,37.3232140735813
3949,평창 국민여가캠핑장,민간,강원도,평창군,강원 평창군 방림면 뇌운계곡로 829,34,9,0,0,0,0.0,0,0,0,0,0,0,25,17,1,2023.5.16,개별,"전기,무선인터넷,장작판매,놀이터,마트_편의점",계곡 물놀이,0,0,0,0,"여름물놀이,가을단풍명소",,가능,128.385654494492,37.4274236329054
3950,제천 클라우드글램핑,민간,충청북도,제천시,충북 제천시 봉양읍 옥전길 303-1,0,0,11,0,0,,0,0,0,0,0,0,0,0,0,2023.5.18,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",11,0,0,11,,,가능,128.080192580308,37.1814329280669
3951,제천 참!좋은 글램핑,민간,충청북도,제천시,충북 제천시 봉양읍 옥전길 303,0,0,9,0,0,,0,0,0,0,0,0,0,0,0,2023.5.18,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설","계곡 물놀이,산책로",9,0,0,9,여름물놀이,,가능,128.081104881669,37.1814456002136
3952,푸르미르 관광농원,민간,충청남도,당진시,충남 당진시 대호지면 4_4만세로 391-67,16,0,0,0,0,,0,0,0,0,0,0,14,2,0,2023.5.19,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동장,마트_편의점","산책로,낚시,청소년체험시설",8,0,0,0,여름물놀이,릴선,가능(소형견),126.536518728298,36.8854403131188
3953,꿈꾸는 강 펜션 & 카라반,민간,강원도,영월군,강원 영월군 영월읍 동강로 1515,0,0,0,2,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.19,개별,"전기,무선인터넷,장작판매,온수,운동시설","계곡 물놀이,수상레저,어린이놀이시설",0,0,0,0,여름물놀이,,가능,128.528903678139,37.2730808177473
3954,백덕산 캠핑장,민간,강원도,영월군,강원 영월군 주천면 중선로 569-4,0,13,0,0,0,0.0,0,0,0,0,0,0,6,7,0,2023.5.19,개별,"전기,무선인터넷",계곡 물놀이,0,0,0,0,,,가능(소형견),128.308438807697,37.3402211837548
3955,꼬꼬토피아 캠핑,민간,강원도,영월군,강원 영월군 주천면 황산벌길 186,0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.19,개별,"전기,무선인터넷,장작판매,운동시설",,0,0,0,0,가을단풍명소,,가능(소형견),128.277838928014,37.2192503453807
3956,별보는 마을,민간,강원도,원주시,강원 원주시 귀래면 고청길 9,0,21,0,0,0,0.0,0,0,0,0,0,0,7,14,0,2023.5.22,개별,"전기,무선인터넷,장작판매,트렘폴린,물놀이장",,0,0,0,0,봄꽃여행,,가능,127.863555572383,37.2247994697315
3957,더멍스테이,민간,경상남도,의령군,경남 의령군 의령읍 수암로 278-152,0,40,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.23,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",,0,0,0,0,"봄꽃여행,가을단풍명소",,불가능,128.218734878717,35.3144633121079
3958,레인보우,민간,경기도,포천시,경기 포천시 신북면 청신로1059번길 115,25,0,0,2,2,,0,0,0,0,0,0,0,0,0,2023.5.23,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","계곡 물놀이,산책로",14,3,0,4,,"텐트,릴선",가능(소형견),127.139979726283,37.9639084413357
3959,꿈드림 글램핑,민간,경기도,포천시,경기 포천시 화현면 봉화로 447,0,0,18,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.23,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",,0,0,0,0,,,가능,127.278867615083,37.889107935619
3960,서해랑83,민간,충청남도,당진시,충남 당진시 신평면 매산로 92-135,0,0,0,13,0,,0,0,0,0,0,0,0,0,0,2023.5.24,개별,"전기,무선인터넷,온수,물놀이장,운동시설",계곡 물놀이,13,0,0,13,"일몰명소,여름물놀이",,가능(소형견),126.8133918928,36.9126461755486
3961,코끼리마을,민간,강원도,평창군,강원 평창군 미탄면 평창동강로 416-55,0,30,0,0,0,0.0,0,0,0,0,0,0,30,0,0,2023.5.24,개별,"전기,무선인터넷,장작판매,온수",계곡 물놀이,0,0,0,0,"수상레저,여름물놀이",,가능(소형견),128.530708066762,37.306921844151
3962,원대리751 글램핑,민간,강원도,인제군,강원 인제군 인제읍 자작나무숲길 870-3,0,0,7,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.24,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",,0,0,0,0,"봄꽃여행,가을단풍명소,겨울눈꽃명소,걷기길",,불가능,128.206192589217,38.0068495860603
3963,포레스트,민간,경기도,가평군,경기 가평군 가평읍 가화로 440-147,0,21,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.24,개별,,,0,0,0,0,,,불가능,127.508766647863,37.8535056786728
3964,글램하이 글램핑,민간,인천광역시,옹진군,인천 옹진군 영흥면 영흥로525번길 63-116,0,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.5.25,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설",해수욕,0,0,0,0,,,가능(소형견),126.450563398993,37.2565811736241
3965,곽지몬스터캠핑,민간,제주특별자치도,제주시,제주특별자치도 제주시 애월읍 일주서로 6083-3,14,14,0,4,14,,10,10,13,7,10,15,5,8,1,2023.5.25,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로","산책로,낚시,해수욕",0,0,0,0,일몰명소,,불가능,126.308324621625,33.4544703595316
3966,다올 오토캠핑장,민간,경기도,양평군,경기 양평군 양동면 원양1로 155,0,16,0,0,0,0.0,0,0,0,0,0,0,16,0,0,2023.5.26,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,"봄꽃여행,여름물놀이,겨울눈꽃명소",,가능,127.744001015749,37.3851180065035
3967,아람말 야영장,민간,경기도,양평군,경기도 양평군 개군면 자연리 83-19 ,25,0,0,0,0,,0,0,0,0,0,0,0,0,0,2023.5.30,개별,"전기,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,농어촌체험시설",16,0,0,0,,,가능,127.564995042196,37.4330994909744
3968,가평 밤나무숲캠핑장,민간,경기도,가평군,경기 가평군 북면 화악산로 686-57,40,16,0,6,0,,0,0,0,0,0,0,0,0,0,2018.2.12,개별,"전기,무선인터넷,장작판매,온수,마트_편의점","계곡 물놀이,산책로,운동장,낚시,청소년체험시설",30,2,0,0,,,가능,127.562638427742,37.9380748642051
3969,하크베리빌 글램핑 리조트,민간,경상남도,사천시,경남 사천시 석양길 160 (노룡동),0,0,37,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.2,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점",산책로,40,0,0,0,"일몰명소,봄꽃여행,여름물놀이",,불가능,128.044516771053,34.9839022264615
3970,양양 별밤캠핑장,민간,강원도,양양군,강원특별자치도 양양군 현북면 부연동길 1893,8,0,0,0,0,,0,0,0,0,0,0,8,0,0,2023.6.2,개별,"전기,무선인터넷,장작판매,온수,운동시설",계곡 물놀이,0,0,0,0,가을단풍명소,,가능,128.663989205697,37.9424219479224
3971,서천 오션플레이스,민간,충청남도,서천군,충남 서천군 마서면 원한성길104번길 23-20,0,0,14,2,0,,0,0,0,0,0,0,0,0,0,2023.6.13,개별,"전기,무선인터넷,장작판매,온수,산책로","산책로,해수욕",30,0,0,16,"낚시,액티비티,봄꽃여행,여름물놀이,겨울눈꽃명소,걷기길",화로대,불가능,126.634186789628,36.0815879705353
3972,언덕캠핑장,민간,경상남도,고성군,경남 고성군 구만면 구만로 1082,0,25,0,0,4,0.0,0,0,0,0,0,0,0,0,0,2023.6.5,개별,"전기,무선인터넷,장작판매,온수,산책로,마트_편의점",산책로,19,1,1,10,,,불가능,128.362332122282,35.1010772492497
3973,코코숲 바베큐&글램핑,민간,경기도,포천시,경기 포천시 내촌면 매봉길 61-1,10,0,7,0,0,,0,0,0,0,0,0,0,0,0,2023.6.28,개별,"전기,무선인터넷,온수,트렘폴린,물놀이장,마트_편의점",운동장,22,0,1,22,"일몰명소,가을단풍명소,겨울눈꽃명소","텐트,난방기구,식기,침낭",불가능,127.231298243854,37.7607551691584
3974,한알캠핑장,민간,경기도,가평군,경기 가평군 설악면 어비산길 211,25,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.13,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","계곡 물놀이,산책로,운동장,강/물놀이,청소년체험시설",14,1,0,2,,,가능(소형견),127.511423318043,37.591912109869
3975,거제GO캠핑,민간,경상남도,거제시,경남 거제시 일운면 거제대로 2253,17,0,0,0,0,,0,0,0,0,0,0,0,0,0,,개별,"전기,무선인터넷,장작판매,온수","산책로,낚시,해수욕",15,1,1,0,"수상레저,낚시,액티비티,여름물놀이",,불가능,128.701949645997,34.8163763790585
3976,알로프랑스,민간,전라북도,무주군,전북 무주군 무풍면 구천동로 559-12,0,0,0,10,0,,0,0,0,0,0,0,0,0,0,2023.6.9,개별,"장작판매,온수",계곡 물놀이,0,0,0,0,,,불가능,127.811379947936,35.9016366046033
3977,JH웨스턴 글램핑,민간,경기도,가평군,경기 가평군 가평읍 북한강변로 326-430,0,0,11,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.13,개별,"전기,무선인터넷,장작판매,온수,물놀이장,마트_편의점","산책로,운동장,강/물놀이",0,0,0,0,"액티비티,여름물놀이",,불가능,127.540735927953,37.7576009540459
3978,오가네캠핑,민간,충청북도,제천시,충북 제천시 하소천길 292-8 (신월동),10,10,0,0,0,,0,0,0,0,0,0,6,4,0,2023.6.12,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설",산책로,10,0,0,0,걷기길,,가능,128.197370725176,37.1609690983296
3979,오즈캠핑,,충청남도,보령시,충남 보령시 오천면 원산도2길 95,7,0,19,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.27,개별,"전기,무선인터넷,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,해수욕",26,0,0,19,,,불가능,126.417458882714,36.3742272583164
3980,해미 모꼬지 캠핑장,민간,충청남도,서산시,충남 서산시 해미면 관터로 458,28,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.22,개별,"전기,장작판매,온수,물놀이장,산책로,마트_편의점","산책로,농어촌체험시설",15,1,1,0,,,가능(소형견),126.550498245869,36.7505586502382
3981,파파스 캠핑장,민간,충청남도,천안시,충남 천안시 동남구 북면 대평1길 292-1,10,23,0,5,0,,0,0,0,0,0,0,23,0,0,2023.6.27,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,놀이터,운동시설,마트_편의점","계곡 물놀이,산책로,운동장,수영장,청소년체험시설",15,3,2,26,여름물놀이,,가능,127.296877370981,36.873374453596
3982,성수산 왕의숲 국민여가캠핑장,국민여가,전라북도,임실군,전북특별자치도 임실군 성수면 성수산길 374,13,14,4,6,13,,0,0,0,0,0,0,10,4,0,2023.6.1,개별,"전기,무선인터넷,장작판매,온수,놀이터,마트_편의점","계곡 물놀이,산책로",13,0,0,6,,화로대,가능,127.403512508044,35.637337891456
3983,담양오랑쥬마을,민간,전라남도,담양군,전남 담양군 담양읍 메타세쿼이아로 146,0,0,0,25,0,,0,0,0,0,0,0,0,0,0,2023.6.1,개별,"전기,무선인터넷,장작판매,온수,물놀이장,놀이터,운동시설,마트_편의점",산책로,25,0,0,25,"봄꽃여행,여름물놀이,가을단풍명소,걷기길",,가능,127.017399705092,35.3296866106684
3984,베토벤마을,민간,강원도,홍천군,강원특별자치도 홍천군 서면 한서로 1590,0,0,14,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.1,개별,"전기,무선인터넷,물놀이장,운동시설",,0,0,0,0,"봄꽃여행,가을단풍명소",,가능,127.643161028263,37.6463143571994
3985,글램포레스트 대부도,민간,경기도,안산시,경기 안산시 단원구 선감로 14 (선감동),0,0,20,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.1,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,운동시설",,0,0,0,0,봄꽃여행,,가능,126.626038964207,37.2335854784671
3986,경주쿠키오토캠핑장,민간,경상북도,경주시,경북 경주시 양남면 석읍길 17,0,42,0,0,0,,9,9,6,11,7,7,20,12,10,2023.6.2,개별,"전기,장작판매,온수,트렘폴린,물놀이장,운동시설,마트_편의점","계곡 물놀이,산책로,청소년체험시설",21,0,0,0,여름물놀이,,가능,129.413868010025,35.7290228690919
3987,숙호야영장,지자체,경상남도,남해군,경남 남해군 남면 남면로 219-25,19,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.5,개별,"전기,산책로","해수욕,농어촌체험시설",0,0,0,0,"일출명소,낚시,여름물놀이",,불가능,127.905079120396,34.7552058175868
3988,드르니캠핑장,민간,강원도,철원군,강원특별자치도 철원군 갈말읍 지포2길 71,0,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.5,개별,,,0,0,0,0,,,불가능,127.293903596366,38.1366750835679
3989,광이멀스테이 풀빌라 글램핑,민간,제주특별자치도,제주시,제주특별자치도 제주시 한림읍 월각로 151-2,0,0,6,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.8,개별,"전기,무선인터넷,장작판매,온수,산책로,운동시설",해수욕,0,0,0,0,가을단풍명소,,가능,126.305659830952,33.4058383943851
3990,산외 글램핑,민간,충청북도,보은군,충북 보은군 산외면 속리산로 1718-22,0,0,10,0,0,,0,0,0,0,0,0,0,0,0,2023.6.8,개별,"전기,무선인터넷,장작판매,온수,물놀이장,운동시설","계곡 물놀이,산책로",10,0,0,10,여름물놀이,,가능,127.769886122717,36.5722007735917
3991,인터뷰카페,민간,대전광역시,서구,대전 서구 장안로 454 (장안동),0,0,2,0,0,,0,0,0,0,0,0,0,0,0,2023.6.8,개별,"전기,무선인터넷,온수,놀이터","계곡 물놀이,산책로",2,0,0,2,"봄꽃여행,여름물놀이,가을단풍명소,겨울눈꽃명소",,가능,127.338869744135,36.22173326192
3992,솔밭캠핑장,민간,전라북도,완주군,전북 완주군 운주면 운주로 243-68,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,2023.6.9,개별,"전기,장작판매,온수,물놀이장",,0,0,0,0,,,불가능,127.264166965255,36.0976020000544
3993,캠프마징가,민간,경상북도,청도군,경북 청도군 청도읍 청매로 283-20,0,2,7,0,0,,0,0,0,0,0,0,2,0,0,2023.6.12,개별,"전기,온수,물놀이장,운동장,운동시설,마트_편의점","계곡 물놀이,산책로,청소년체험시설",8,0,0,7,여름물놀이,,가능(소형견),128.793151119201,35.5753164567251
3994,청우재 캠핑장,민간,강원도,영월군,강원특별자치도 영월군 무릉도원면 백년계곡길 133,0,25,0,0,5,0.0,0,0,0,0,0,0,23,2,5,2023.6.12,개별,"전기,무선인터넷,장작판매,온수,트렘폴린,물놀이장,운동시설",계곡 물놀이,0,0,0,0,"봄꽃여행,여름물놀이,가을단풍명소",,가능,128.271296499374,37.3763688877912
3995,하이스토리 캠핑장,민간,경상북도,경주시,경북 경주시 양남면 갈골마을길 41-1,0,20,0,0,0,,0,0,0,0,0,0,18,2,0,2023.6.14,개별,,"계곡 물놀이,산책로,수상레저,낚시,해수욕,청소년체험시설",10,0,0,0,여름물놀이,,가능,129.418501276829,35.702297106379
3996,이스턴모스트카라반,민간,경상북도,포항시,경북 포항시 남구 구룡포읍 땅끝마을길 47,0,0,0,15,0,,0,0,0,0,0,0,0,0,0,2023.6.14,개별,"전기,무선인터넷,장작판매,온수,놀이터,운동시설","산책로,수상레저,낚시,해수욕,청소년체험시설",15,0,0,15,"일출명소,수상레저,낚시,액티비티,여름물놀이",,가능,129.580917667004,36.0169429025972
